1;ALLEE ARNAUD BELTRAME;ALLEE ARNAUD BELTRAME;SU002;;1;0;5;0;10;1;N
220;RUE DE LA CERISAIE;RUE DE LA CERISAIE;1440A;;1;0;30;0;1;1;N
221;RUE DE LA GARE DE LONGCHAMP;PLACE DE LA GARE DE SURESNES LONGCHAMP;SU07E;;1;0;10;0;2;1;O
222;RUE DE LA GAUCHERE;RUE DE LA GAUCHERE;4150W;;2;0;22;0;1;1;N
223;RUE DE LA LIBERTE;RUE DE LA LIBERTE;5145C;I;1;0;27;0;21;1;N
224;RUE DE LA LIBERTE;RUE DE LA LIBERTE;5145C;I;29;0;85;0;22;1;N
225;RUE DE LA LIBERTE;RUE DE LA LIBERTE;5145C;P;2;0;104;0;21;1;N
226;RUE DE LA PASSERELLE;RUE DE LA PASSERELLE;7155M;I;1;0;13;0;21;1;N
227;RUE DE LA PASSERELLE;RUE DE LA PASSERELLE;7155M;P;2;0;18;0;18;1;N
228;RUE DE LA POTERIE;RUE DE LA POTERIE;7250R;;1;0;26;0;27;1;N
229;RUE DE LA PROCESSION;RUE DE LA PROCESSION;7270M;I;1;0;45;0;27;1;N
230;RUE DE LA PROCESSION;RUE DE LA PROCESSION;7270M;I;47;0;109;0;24;1;N
231;RUE DE LA PROCESSION;RUE DE LA PROCESSION;7270M;P;2;0;56;0;27;1;N
232;RUE DE LA PROCESSION;RUE DE LA PROCESSION;7270M;P;58;0;108;0;24;1;N
233;RUE DE LA REPUBLIQUE;RUE DE LA REPUBLIQUE;8131Y;I;1;0;61;0;7;1;N
234;RUE DE LA REPUBLIQUE;RUE DE LA REPUBLIQUE;8131Y;I;63;0;97;0;8;1;N
235;RUE DE LA REPUBLIQUE;RUE DE LA REPUBLIQUE;8131Y;P;2;0;70;0;7;1;N
236;RUE DE LA REPUBLIQUE;RUE DE LA REPUBLIQUE;8131Y;P;72;0;136;0;8;1;N
237;RUE DE LA TERRASSE;RUE DE LA TERRASSE;9125D;;1;0;22;0;23;1;N
238;RUE DE LA TUILERIE;RUE DE LA TUILERIE;9185U;I;1;0;37;0;26;1;N
239;RUE DE LA TUILERIE;RUE DE LA TUILERIE;9185U;P;2;0;12;0;26;1;N
240;RUE DE LA TUILERIE;RUE DE LA TUILERIE;9185U;P;14;0;54;0;27;1;N
241;RUE DE L'AMIRAL WILLAUMEZ;RUE AMIRAL WILLAUMEZ;0065F;;1;0;10;0;6;1;O
242;RUE DE L'HIPPODROME;RUE DE L'HIPPODROME;4445S;;1;0;40;0;26;1;N
243;RUE DE LOCARNO;RUE DE LOCARNO;5160U;;1;0;49;0;30;1;N
244;RUE DE MONTRETOUT;RUE DE MONTRETOUT;6160F;;1;0;14;0;26;1;N
245;RUE DE SAINT-CLOUD;RUE DE SAINT-CLOUD;8820X;;1;0;23;0;6;1;N
246;RUE DE SEVRES;RUE DE SEVRES;8540T;;1;0;31;0;10;1;N
247;RUE DE VERDUN;RUE DE VERDUN;9625X;I;1;0;23;0;4;1;N
248;RUE DE VERDUN;RUE DE VERDUN;9625X;I;25;0;57;0;15;1;N
249;RUE DE VERDUN;RUE DE VERDUN;9625X;I;59;0;101;0;11;1;N
250;RUE DE VERDUN;RUE DE VERDUN;9625X;I;103;0;145;0;16;1;N
251;RUE DE VERDUN;RUE DE VERDUN;9625X;I;147;0;203;0;13;1;N
252;RUE DE VERDUN;RUE DE VERDUN;9625X;P;2;0;26;0;4;1;N
253;RUE DE VERDUN;RUE DE VERDUN;9625X;P;28;0;32;0;5;1;N
254;RUE DE VERDUN;RUE DE VERDUN;9625X;P;34;0;56;0;17;1;N
255;RUE DE VERDUN;RUE DE VERDUN;9625X;P;58;0;100;0;16;1;N
256;RUE DE VERDUN;RUE DE VERDUN;9625X;P;102;0;120;0;13;1;N
257;RUE DES ACQUEVILLES;RUE DES ACQUEVILLES;0010W;I;1;0;45;0;24;1;N
258;RUE DES ACQUEVILLES;RUE DES ACQUEVILLES;0010W;I;47;0;105;0;27;1;N
259;RUE DES ACQUEVILLES;RUE DES ACQUEVILLES;0010W;P;2;0;36;0;24;1;N
260;RUE DES ACQUEVILLES;RUE DES ACQUEVILLES;0010W;P;38;0;92;0;27;1;N
261;RUE DES BARTOUX;RUE DES BARTOUX;0610Y;I;1;0;5;0;21;1;N
262;RUE DES BARTOUX;RUE DES BARTOUX;0610Y;I;7;0;51;0;22;1;N
263;RUE DES BARTOUX;RUE DES BARTOUX;0610Y;P;2;0;6;0;21;1;N
264;RUE DES BARTOUX;RUE DES BARTOUX;0610Y;P;8;0;64;0;22;1;N
265;RUE DES BAS ROGERS;RUE DES BAS ROGERS;0615D;I;1;0;39;0;13;1;N
266;RUE DES BAS ROGERS;RUE DES BAS ROGERS;0615D;I;41;0;59;0;18;1;N
267;RUE DES BOCHOUX;RUE DES BOCHOUX;0675U;;1;0;46;0;19;1;N
268;RUE DES BONS RAISINS;RUE DES BONS RAISINS;0680Z;;1;0;74;0;24;1;N
269;RUE DES BOURETS;RUE DES BOURETS;0686F;I;1;0;37;8;3;1;N
270;RUE DES BOURETS;RUE DES BOURETS;0686F;I;39;0;53;0;5;1;N
271;RUE DES BOURETS;RUE DES BOURETS;0686F;P;2;0;24;0;3;1;N
272;RUE DES BOURETS;RUE DES BOURETS;0686F;P;26;0;40;0;5;1;N
273;RUE DES CARRIERES;RUE DES CARRIERES;1430P;;1;0;56;0;25;1;N
274;RUE DES CHENES;RUE DES CHENES;1470H;I;1;0;53;0;19;1;N
275;RUE DES CHENES;RUE DES CHENES;1470H;I;55;0;107;0;18;1;N
276;RUE DES CHENES;RUE DES CHENES;1470H;P;2;0;56;0;19;1;N
277;RUE DES CHENES;RUE DES CHENES;1470H;P;58;0;98;0;18;1;N
278;RUE DES CHERCHEVETS;RUE DES CHERCHEVETS;1476P;;1;0;92;0;19;1;N
279;RUE DES CHEVREMONTS;RUE DES CHEVREMONTS;1490E;;1;0;19;0;22;1;N
280;RUE DES COTTAGES;RUE DES COTTAGES;1545P;;1;0;50;0;22;1;N
281;RUE DES COUVALOUX;RUE DES COUVALOUX;1550V;;1;0;86;0;10;1;N
282;RUE DES FLEURS;RUE DES FLEURS;3540H;;1;0;47;0;27;1;N
283;RUE DES MEUNIERS;RUE DES MEUNIERS;6140J;;1;0;57;0;7;1;N
284;RUE DES MOULINEAUX;RUE DES MOULINEAUX;6175X;S;1;0;48;0;8;1;N
285;RUE DES MOULINEAUX;RUE DES MOULINEAUX;6175X;S;49;0;70;0;9;1;N
286;RUE DES NOUVELLES;RUE DES NOUVELLES;6660Z;I;1;0;51;0;26;1;N
287;RUE DES NOUVELLES;RUE DES NOUVELLES;6660Z;I;53;0;95;0;27;1;N
288;RUE DES NOUVELLES;RUE DES NOUVELLES;6660Z;P;2;0;70;0;26;1;N
289;RUE DES NOUVELLES;RUE DES NOUVELLES;6660Z;P;72;0;126;0;27;1;N
290;RUE DES PARECHAUX;RUE DES PARECHAUX;7136S;;1;0;40;0;21;1;N
291;RUE DES PARIGOTS;RUE DES PARIGOTS;7140W;I;1;0;57;0;22;1;N
292;RUE DES PARIGOTS;RUE DES PARIGOTS;7140W;P;2;0;34;0;22;1;N
293;RUE DES PARIGOTS;RUE DES PARIGOTS;7140W;P;36;0;58;0;21;1;N
294;RUE DES PAVILLONS;RUE DES PAVILLONS;7175J;;1;0;20;0;19;1;N
295;RUE DES PUITS;RUE DES PUITS;7285D;;1;0;35;0;4;1;N
296;RUE DES RAGUIDELLES;RUE DES RAGUIDELLES;8110A;;1;0;87;0;25;1;N
297;RUE DES TERRES BLANCHES;RUE DES TERRES BLANCHES;9130J;;1;0;15;0;25;1;N
298;RUE DES TOURNEROCHES;RUE DES TOURNEROCHES;9150F;;1;0;31;0;26;1;N
299;RUE DES VELETTES;RUE DES VELETTES;9620S;I;1;0;15;0;15;1;N
300;RUE DES VELETTES;RUE DES VELETTES;9620S;P;2;0;30;0;12;1;N
301;RUE DES VIGNES;RUE DES VIGNES;9655E;;1;0;30;0;24;1;N
302;RUE DESBASSAYNS DE RICHEMONT;RUE DESBASSAYNS DE RICHEMONT;2540W;I;1;0;17;0;2;1;N
303;RUE DESBASSAYNS DE RICHEMONT;RUE DESBASSAYNS DE RICHEMONT;2540W;I;19;0;43;0;1;1;N
304;RUE DESBASSAYNS DE RICHEMONT;RUE DESBASSAYNS DE RICHEMONT;2540W;P;2;0;44;0;1;1;N
305;RUE DIDEROT;RUE DIDEROT;2545B;I;1;0;11;8;3;1;N
306;RUE DIDEROT;RUE DIDEROT;2545B;I;13;0;23;0;5;1;N
307;RUE DIDEROT;RUE DIDEROT;2545B;P;2;0;18;8;3;1;N
308;RUE DIDEROT;RUE DIDEROT;2545B;P;20;0;32;0;5;1;N
343;RUE DU 11 NOVEMBRE 1918;RUE DU 11 NOVEMBRE 1919;7113S;;0;0;9999;0;3;1;O
309;RUE DU BAC;RUE DU BAC;0605T;;1;0;21;0;5;1;N
310;RUE DU BEL AIR;RUE DU BEL AIR;0640F;;1;0;13;0;23;1;N
311;RUE DU CALVAIRE;RUE DU CALVAIRE;1410T;;1;0;25;0;23;1;N
312;RUE DU CAPITAINE FERBER;RUE DU CAPITAINE FERBER;1420D;I;1;0;9;0;18;1;N
313;RUE DU CAPITAINE FERBER;RUE DU CAPITAINE FERBER;1420D;I;11;0;25;0;19;1;N
314;RUE DU CAPITAINE FERBER;RUE DU CAPITAINE FERBER;1420D;P;2;0;40;0;18;1;N
315;RUE DU CHEMIN VERT;RUE DU CHEMIN VERT;1465C;;1;0;17;0;8;1;N
316;RUE DU CHEVALIER DE LA BARRE;RUE DU CHEVALIER DE LA BARRE;1480U;;1;0;18;0;18;1;N
317;RUE DU CLOS DES ERMITES;RUE DU CLOS DES ERMITES;1510B;;1;0;31;0;1;1;N
318;RUE DU COMMANDANT RIVIERE;RUE DU COMMANDANT RIVIERE;1530Y;;1;0;25;0;16;1;N
319;RUE DU DOCTEUR EMILE ROUX;RUE DU DOCTEUR EMILE ROUX;2560T;I;1;0;19;0;25;1;N
320;RUE DU DOCTEUR EMILE ROUX;RUE DU DOCTEUR EMILE ROUX;2560T;I;21;0;37;0;26;1;N
321;RUE DU DOCTEUR EMILE ROUX;RUE DU DOCTEUR EMILE ROUX;2560T;P;2;0;42;0;25;1;N
322;RUE DU DOCTEUR MAGNAN;RUE DU DOCTEUR MAGNAN;2570D;;0;0;48;0;7;1;N
323;RUE DU DOCTEUR MARC BOMBIGER;RUE DU DOCTEUR MARC BOMBIGER;2575J;;1;0;46;0;29;1;N
324;RUE DU FECHERAY;RUE DU FECHERAY;3515F;;1;0;48;0;23;1;N
325;RUE DU MONT VALERIEN;RUE DU MONT VALERIEN;6165L;;0;0;25;0;1;1;N
326;RUE DU PAS-SAINT-MAURICE;RUE DU PAS SAINT-MAURICE;7150G;;1;0;83;0;24;1;N
327;RUE DU POINT-HAUT;RUE DU POINT HAUT;7235Z;;1;0;32;0;24;1;N
328;RUE DU PORT AUX VINS;RUE DU PORT AUX VINS;7245K;;1;0;10;0;5;1;O
329;RUE DU PROF. LOUIS-RENE NOUGIER;RUE DU PROFESSEUR LOUIS-RENE NOUGIER;SU33E;;1;0;12;0;20;1;N
330;RUE DU RATRAIT;RUE DU RATRAIT;8120L;I;1;0;19;8;11;1;N
331;RUE DU RATRAIT;RUE DU RATRAIT;8120L;I;21;0;27;0;12;1;N
332;RUE DU RATRAIT;RUE DU RATRAIT;8120L;P;2;0;12;0;11;1;N
333;RUE DU RATRAIT;RUE DU RATRAIT;8120L;P;14;0;24;0;12;1;N
334;RUE DU SYNDICAT DES CULTIVATEURS;CHEMIN DU SYNDICAT DES CULTIVATEURS;8595C;I;1;0;15;0;28;1;N
335;RUE DU SYNDICAT DES CULTIVATEURS;CHEMIN DU SYNDICAT DES CULTIVATEURS;8595C;I;17;0;51;0;27;1;N
336;RUE DU SYNDICAT DES CULTIVATEURS;CHEMIN DU SYNDICAT DES CULTIVATEURS;8595C;P;2;0;8;0;28;1;N
337;RUE DU SYNDICAT DES CULTIVATEURS;CHEMIN DU SYNDICAT DES CULTIVATEURS;8595C;P;10;0;40;0;27;1;N
338;RUE DU TERTRE;RUE DU TERTRE;9135P;;1;0;26;0;23;1;N
339;RUE DU VAL D'OR;RUE DU VAL D'OR;9611G;P;8;0;14;0;7;1;N
340;RUE DU VAL D'OR;RUE DU VAL D'OR;9611G;P;16;0;24;0;8;1;N
341;RUE DU VAL D'OR;RUE DU VAL D'OR;9611G;P;26;0;54;0;10;1;N
342;RUE DU VAL D'OR;RUE DU VAL D'OR;9611G;P;56;0;64;0;26;1;N
344;RUE EDOUARD NIEUPORT;RUE EDOUARD NIEUPORT;3125G;;1;0;33;0;17;1;N
345;RUE EMILE DUCLAUX;RUE EMILE DUCLAUX;3150J;;1;0;48;0;13;1;N
346;RUE EMILE ZOLA;RUE EMILE ZOLA;3155P;;1;0;46;0;1;1;N
347;RUE EMILIEN COLLIN;RUE EMILIEN COLLIN;3158T;;1;0;34;0;19;1;N
348;RUE ETIENNE DOLET;RUE ETIENNE DOLET;3185X;;2;0;22;0;3;1;N
349;RUE FERNAND FOREST;RUE FERNAND FOREST;3520L;I;1;0;73;0;10;1;N
350;RUE FERNAND FOREST;RUE FERNAND FOREST;3520L;P;2;0;70;0;8;1;N
351;RUE FIZEAU;RUE FIZEAU;3530X;;1;0;14;0;1;1;N
352;RUE FLORENT DANCOURT;RUE FLORENT DANCOURT;SU32E;;1;0;13;0;28;1;N
353;RUE FRANCOIS BOUGAULT;RUE FRANCOIS BOUGAULT;SU06E;;1;0;11;0;28;1;N
354;RUE FREDERIC CLAVEL;RUE FREDERIC CLAVEL;3580B;I;1;0;23;0;7;1;N
355;RUE FREDERIC CLAVEL;RUE FREDERIC CLAVEL;3580B;I;25;0;35;0;8;1;N
356;RUE FREDERIC CLAVEL;RUE FREDERIC CLAVEL;3580B;P;2;0;24;0;7;1;N
357;RUE FREDERIC CLAVEL;RUE FREDERIC CLAVEL;3580B;P;26;0;36;0;8;1;N
358;RUE FREDERIC PASSY;RUE FREDERIC PASSY;3585G;;0;0;9999;0;30;1;O
359;RUE GABRIEL PHILIPPE;RUE GABRIEL PHILIPPE;4110C;I;1;0;25;0;22;1;N
360;RUE GABRIEL PHILIPPE;RUE GABRIEL PHILIPPE;4110C;P;2;0;20;0;21;1;N
361;RUE GAMBETTA;RUE GAMBETTA;4125U;I;1;0;39;0;15;1;N
362;RUE GAMBETTA;RUE GAMBETTA;4125U;I;41;0;65;8;12;1;N
363;RUE GAMBETTA;RUE GAMBETTA;4125U;I;67;0;141;0;14;1;N
364;RUE GAMBETTA;RUE GAMBETTA;4125U;P;2;0;44;0;15;1;N
365;RUE GAMBETTA;RUE GAMBETTA;4125U;P;46;0;76;0;12;1;N
366;RUE GAMBETTA;RUE GAMBETTA;4125U;P;78;0;172;0;14;1;N
367;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;I;1;0;11;0;1;1;N
368;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;I;13;0;21;0;4;1;N
369;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;I;23;0;67;0;15;1;N
370;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;P;2;0;10;0;1;1;N
371;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;P;12;0;42;0;4;1;N
372;RUE GARDENAT LAPOSTOL;RUE GARDENAT LAPOSTOL;4135E;P;44;0;88;0;15;1;N
373;RUE GARIBALDI;RUE GARIBALDI;4145R;;1;0;186;0;10;1;N
374;RUE GEORGES APPAY;RUE GEORGES APPAY;4160G;;1;0;74;0;8;1;N
375;RUE GROTIUS;RUE GROTIUS;4175Y;;1;0;9;0;30;1;N
376;RUE GUILLAUME LENOIR;RUE GUILLAUME LENOIR;4180D;;1;0;15;0;23;1;N
377;RUE GUILLEMETTE FAUSSART;RUE GUILLEMETTE FAUSSART;4182F;;1;0;22;0;23;1;N
378;RUE GUSTAVE FLOURENS;RUE GUSTAVE FLOURENS;4185J;;1;0;9;0;5;1;N
379;RUE H. D'ESTIENNE D'ORVES;RUE HONORE D'ESTIENNE D'ORVES;4463L;I;1;0;29;0;4;1;N
380;RUE H. D'ESTIENNE D'ORVES;RUE HONORE D'ESTIENNE D'ORVES;4463L;P;2;0;30;0;15;1;N
381;RUE HENRI REGNAULT;RUE HENRI REGNAULT;4435F;I;1;0;21;0;8;1;N
382;RUE HENRI REGNAULT;RUE HENRI REGNAULT;4435F;I;23;0;43;0;10;1;N
383;RUE HENRI REGNAULT;RUE HENRI REGNAULT;4435F;P;2;0;20;0;8;1;N
384;RUE HENRI REGNAULT;RUE HENRI REGNAULT;4435F;P;22;0;28;0;10;1;N
385;RUE HUBERT CHARPENTIER;RUE HUBERT CHARPENTIER;4465N;;1;0;35;0;21;1;N
386;RUE HUCHE;RUE HUCHE;4475Z;I;1;0;13;0;22;1;N
387;RUE HUCHE;RUE HUCHE;4475Z;I;15;0;27;0;21;1;N
388;RUE HUCHE;RUE HUCHE;4475Z;P;2;0;16;0;22;1;N
389;RUE HUCHE;RUE HUCHE;4475Z;P;18;0;28;0;21;1;N
390;RUE JACQUES DECOUR;RUE JACQUES DECOUR;4705Z;;1;0;53;0;22;1;N
391;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;I;1;0;35;8;10;1;N
392;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;I;37;0;43;0;8;1;N
393;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;I;45;0;87;0;9;1;N
394;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;P;2;0;28;0;10;1;N
395;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;P;30;0;30;0;8;1;N
396;RUE JEAN JACQUES ROUSSEAU;RUE JEAN-JACQUES ROUSSEAU;4730B;P;32;0;56;0;9;1;N
397;RUE JEAN MACE;RUE JEAN MACE;4740M;I;1;0;13;0;15;1;N
398;RUE JEAN MACE;RUE JEAN MACE;4740M;P;2;0;16;0;11;1;N
399;RUE JULES FERRY;RUE JULES FERRY;4780F;;1;0;37;0;2;1;N
400;RUE KELLOGG;RUE KELLOGG;5040N;I;1;0;17;0;30;1;N
401;RUE KELLOGG;RUE KELLOGG;5040N;I;19;0;33;0;32;1;N
402;RUE KELLOGG;RUE KELLOGG;5040N;P;2;0;20;0;30;1;N
403;RUE LAKANAL;RUE LAKANAL;5110P;;2;0;136;0;27;1;N
404;RUE LEDRU ROLLIN;RUE LEDRU ROLLIN;5125F;I;1;0;25;0;5;1;N
405;RUE LEDRU ROLLIN;RUE LEDRU ROLLIN;5125F;I;27;0;41;0;17;1;N
406;RUE LEDRU ROLLIN;RUE LEDRU ROLLIN;5125F;P;2;0;20;8;5;1;N
407;RUE LEDRU ROLLIN;RUE LEDRU ROLLIN;5125F;P;22;0;28;0;17;1;N
408;RUE LEROY;RUE LEROY;5135S;;1;0;13;0;23;1;N
409;RUE LOUIS BLERIOT;RUE LOUIS BLERIOT;SU29E;;1;0;10;0;7;1;O
410;RUE MARCEL MONGE;RUE MARCEL MONGE;6105W;;1;0;14;0;7;1;N
411;RUE MAURICE PAYRET DORTAIL;RUE MAURICE PAYRET DORTAIL;6120M;;1;0;25;0;21;1;N
412;RUE MELIN;RUE MELIN;6130Y;;0;0;9999;0;3;1;O
413;RUE MERLIN DE THIONVILLE;RUE MERLIN DE THIONVILLE;6135D;I;1;0;35;0;2;1;N
414;RUE MERLIN DE THIONVILLE;RUE MERLIN DE THIONVILLE;6135D;I;37;0;59;0;1;1;N
415;RUE MERLIN DE THIONVILLE;RUE MERLIN DE THIONVILLE;6135D;P;2;0;28;0;2;1;N
416;RUE MERLIN DE THIONVILLE;RUE MERLIN DE THIONVILLE;6135D;P;30;0;46;0;1;1;N
417;RUE MICHELET;RUE MICHELET;6150V;;1;0;23;0;11;1;N
418;RUE PAGES;RUE PAGES;7110N;I;1;0;19;0;5;1;N
419;RUE PAGES;RUE PAGES;7110N;P;2;0;34;0;17;1;N
420;RUE PASTEUR;RUE PASTEUR;7160T;;1;0;101;0;7;1;N
421;RUE PAUL BERT;RUE PAUL BERT;7170D;I;1;0;31;0;21;1;N
422;RUE PAUL BERT;RUE PAUL BERT;7170D;I;33;0;91;0;18;1;N
423;RUE PAUL BERT;RUE PAUL BERT;7170D;P;2;0;36;0;21;1;N
424;RUE PAUL BERT;RUE PAUL BERT;7170D;P;38;0;98;0;18;1;N
425;RUE PERRONET;RUE PERRONET;7190A;;1;0;29;0;4;1;N
426;RUE PIERRE DUPONT;RUE PIERRE DUPONT;7210X;;1;0;37;0;6;1;N
427;RUE RAYMOND COSSON;RUE RAYMOND COSSON;8127U;;0;0;29;0;26;1;N
428;RUE ROBERT JOYEUX;RUE ROBERT JOYEUX;SU30E;;2;0;6;0;28;1;N
429;RUE ROGER SALENGRO;RUE ROGER SALENGRO;8145N;I;1;0;35;0;21;1;N
430;RUE ROGER SALENGRO;RUE ROGER SALENGRO;8145N;I;37;0;69;0;18;1;N
431;RUE ROGER SALENGRO;RUE ROGER SALENGRO;8145N;P;18;0;36;0;21;1;N
432;RUE ROGER SALENGRO;RUE ROGER SALENGRO;8145N;P;38;0;68;0;18;1;N
433;RUE ROUGET DE LISLE;RUE ROUGET DE LISLE;8160E;I;1;0;31;0;12;1;N
434;RUE ROUGET DE LISLE;RUE ROUGET DE LISLE;8160E;I;33;0;109;0;13;1;N
435;RUE ROUGET DE LISLE;RUE ROUGET DE LISLE;8160E;P;0;0;10;0;12;1;N
436;RUE ROUGET DE LISLE;RUE ROUGET DE LISLE;8160E;P;12;0;104;0;13;1;N
437;RUE SALOMON DE ROTHSCHILD;RUE SALOMON DE ROTHSCHILD;8510K;;1;0;26;0;17;1;N
438;RUE VICTOR DIEDERICH;RUE VICTOR DIEDERICH;9645U;;1;0;46;0;27;1;N
439;RUE VICTOR HUGO;RUE VICTOR HUGO;9650Z;;1;0;35;0;21;1;N
440;RUE VOLTAIRE;RUE VOLTAIRE;9665R;;1;0;97;0;18;1;N
441;RUE WORTH;RUE WORTH;9940P;;1;0;44;0;1;1;N
442;SENTE DE LA MOTTE;CHEMIN DE LA MOTTE;SU13E;;0;0;9999;0;24;1;O
443;SENTE DES SORBIERS;SENTE DES SORBIERS;8582N;;1;0;24;0;29;1;N
444;SQ. DES COMBATTANTS AFR.NORD;SQ. DES COMBATTANTS AFR.NORD;1527V;;1;0;10;0;18;1;O
445;SQ. DU COL. SPURGEON C.BOYD;SQ. DU COL. SPURGEON C.BOYD;8584R;;1;0;10;0;23;1;O
446;SQUARE DE LA CONCORDE;SQUARE DE LA CONCORDE;1533B;;1;0;9;0;30;1;N
447;SQUARE DES TOURTERELLES;SQUARE DES TOURTERELLES;SU27E;;1;0;7;0;19;1;N
448;SQUARE SISLEY;SISLEY;SU35E;;1;0;10;0;17;1;N
449;THEATRE DE SURESNES JEAN VILAR;THEATRE DE SURESNES JEAN VILAR;SU28E;;1;0;10;0;31;1;O
450;VILLA DE LA STATION;VILLA DE LA STATION;8586T;;1;0;9;0;23;1;N
